Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
RP11-138I1.3	RP11-138I1.3	chrx	1	1	.	304	304	0	0	0	19
FAM211A	FAM211A	chrx	1	1	.	3695	3695	183	267	175	291
ZNF287	ZNF287	chrx	1	1	.	3566	3566	186	182	161	155
RP1-77H15.1	RP1-77H15.1	chrx	1	1	.	689	689	0	0	0	0
SERPINF2	SERPINF2	chrx	1	1	.	2348	2348	0	0	0	27
AC005822.1	AC005822.1	chrx	1	1	.	1034	1034	34	11	14	9
ZNF624	ZNF624	chrx	1	1	.	5090	5090	60	121	52	68
RP11-92B11.4	RP11-92B11.4	chrx	1	1	.	771	771	0	0	0	0
NEK4P2	NEK4P2	chrx	1	1	.	1012	1012	0	0	0	0
RNASEH1P2	RNASEH1P2	chrx	1	1	.	790	790	0	0	0	0
SERPINF1	SERPINF1	chrx	1	1	.	3069	3069	0	0	0	0
USP32P1	USP32P1	chrx	1	1	.	7676	7676	16	25	19	39
SRP68P1	SRP68P1	chrx	1	1	.	269	269	0	0	0	0
RP11-92B11.3	RP11-92B11.3	chrx	1	1	.	686	686	0	0	0	0
FAM106CP	FAM106CP	chrx	1	1	.	507	507	0	0	0	0
RP11-219A15.2	RP11-219A15.2	chrx	1	1	.	302	302	0	0	0	0
RP11-219A15.3	RP11-219A15.3	chrx	1	1	.	205	205	0	0	0	0
AC022596.6	AC022596.6	chrx	1	1	.	1906	1906	0	0	0	0
AC022596.2	AC022596.2	chrx	1	1	.	2964	2964	0	0	0	0
COTL1P1	COTL1P1	chrx	1	1	.	375	375	0	0	0	0
RP1-48J14.1	RP1-48J14.1	chrx	1	1	.	232	232	0	0	0	0
TBC1D27	TBC1D27	chrx	1	1	.	5250	5250	0	0	0	0
SMYD4	SMYD4	chrx	1	1	.	6777	6777	207	275	121	268
AC104024.1	AC104024.1	chrx	1	1	.	2201	2201	0	0	0	0
AC104024.2	AC104024.2	chrx	1	1	.	400	400	0	0	0	0
RP11-416I2.1	RP11-416I2.1	chrx	1	1	.	3077	3077	27	0	0	0
RP11-45M22.3	RP11-45M22.3	chrx	1	1	.	1231	1231	0	0	0	0
PLD6	PLD6	chrx	1	1	.	2560	2560	11	74	12	32
FLCN	FLCN	chrx	1	1	.	9786	9786	1305	1622	1425	1839
RP11-1260E13.1	RP11-1260E13.1	chrx	1	1	.	432	432	0	0	0	0
RP11-45M22.5	RP11-45M22.5	chrx	1	1	.	686	686	5	0	0	0
AC055811.5	AC055811.5	chrx	1	1	.	877	877	0	6	0	0
COPS3	COPS3	chrx	1	1	.	2781	2781	865	932	964	1095
NT5M	NT5M	chrx	1	1	.	1961	1961	4	42	20	20
AC073621.2	AC073621.2	chrx	1	1	.	1024	1024	8	14	109	0
RPA1	RPA1	chrx	1	1	.	5492	5492	1471	1768	1220	2376
TSEN15P1	TSEN15P1	chrx	1	1	.	515	515	0	0	0	0
MED9	MED9	chrx	1	1	.	2940	2940	511	636	547	533
RASD1	RASD1	chrx	1	1	.	1748	1748	4517	1954	6765	4244
PEMT	PEMT	chrx	1	1	.	1720	1720	715	565	652	1009
RP11-524F11.1	RP11-524F11.1	chrx	1	1	.	795	795	0	0	0	0
RP11-524F11.2	RP11-524F11.2	chrx	1	1	.	425	425	0	24	1	24
SMCR2	SMCR2	chrx	1	1	.	564	564	0	0	0	0
AC016292.3	AC016292.3	chrx	1	1	.	408	408	0	0	1	0
SMCR5	SMCR5	chrx	1	1	.	2844	2844	0	0	0	0
RP1-253P7.1	RP1-253P7.1	chrx	1	1	.	466	466	0	0	0	0
TOM1L2	TOM1L2	chrx	1	1	.	7860	7860	5634	10678	4327	11933
ATPAF2	ATPAF2	chrx	1	1	.	5564	5564	323	733	514	600
AC087163.3	AC087163.3	chrx	1	1	.	381	381	0	0	0	0
AC087163.2	AC087163.2	chrx	1	1	.	853	853	0	0	0	0
GID4	GID4	chrx	1	1	.	5210	5210	653	638	660	682
DRG2	DRG2	chrx	1	1	.	7411	7411	864	1162	453	1167
RP11-258F1.1	RP11-258F1.1	chrx	1	1	.	2279	2279	0	0	0	0
ALKBH5	ALKBH5	chrx	1	1	.	3190	3190	3790	5161	3762	5174
RP11-1260E13.4	RP11-1260E13.4	chrx	1	1	.	2284	2284	0	0	0	0
LLGL1	LLGL1	chrx	1	1	.	6616	6616	3213	3598	2430	4027
MIEF2	MIEF2	chrx	1	1	.	3969	3969	20	67	38	132
RP1-178F10.1	RP1-178F10.1	chrx	1	1	.	749	749	0	12	0	22
RPL7AP65	RPL7AP65	chrx	1	1	.	748	748	0	0	0	0
RPL21P121	RPL21P121	chrx	1	1	.	465	465	0	0	0	0
SMCR8	SMCR8	chrx	1	1	.	3427	3427	2076	2444	1687	2730
RP1-178F10.3	RP1-178F10.3	chrx	1	1	.	1676	1676	226	236	182	408
EVPLL	EVPLL	chrx	1	1	.	2156	2156	0	0	0	0
RP1-37N7.1	RP1-37N7.1	chrx	1	1	.	4955	4955	0	0	0	0
RP1-37N7.5	RP1-37N7.5	chrx	1	1	.	589	589	0	0	0	0
TBC1D3P4	TBC1D3P4	chrx	1	1	.	1075	1075	0	0	0	0
RP1-37N7.3	RP1-37N7.3	chrx	1	1	.	1871	1871	6	0	0	0
AL353997.3	AL353997.3	chrx	1	1	.	3157	3157	0	0	0	0
RP1-37N7.2	RP1-37N7.2	chrx	1	1	.	112	112	0	0	0	0
AL353997.4	AL353997.4	chrx	1	1	.	839	839	0	0	0	0
KRT17P2	KRT17P2	chrx	1	1	.	2145	2145	0	0	0	0
KRT16P4	KRT16P4	chrx	1	1	.	755	755	0	0	0	0
AL353997.11	AL353997.11	chrx	1	1	.	108	108	0	0	0	0
RP1-37N7.6	RP1-37N7.6	chrx	1	1	.	166	166	0	0	0	0
TNPO1P2	TNPO1P2	chrx	1	1	.	2665	2665	0	0	0	1
RTN4RL1	RTN4RL1	chrx	1	1	.	3625	3625	6	23	11	29
NOS2P2	NOS2P2	chrx	1	1	.	340	340	0	0	0	0
CTD-2303H24.2	CTD-2303H24.2	chrx	1	1	.	7703	7703	15	0	50	12
USP32P2	USP32P2	chrx	1	1	.	6442	6442	0	0	0	0
FAM106A	FAM106A	chrx	1	1	.	2281	2281	12	0	0	0
SRP68P2	SRP68P2	chrx	1	1	.	254	254	0	0	0	0
RP11-815I9.3	RP11-815I9.3	chrx	1	1	.	352	352	0	0	0	0
RP11-815I9.4	RP11-815I9.4	chrx	1	1	.	1833	1833	35	2	17	50
FOXO3B	FOXO3B	chrx	1	1	.	1928	1928	440	207	211	215
UBE2SP2	UBE2SP2	chrx	1	1	.	497	497	4	3	7	3
RP11-815I9.5	RP11-815I9.5	chrx	1	1	.	130	130	0	0	0	0
FBXW10	FBXW10	chrx	1	1	.	4401	4401	0	0	0	0
TVP23B	TVP23B	chrx	1	1	.	5862	5862	33	43	23	62
CTD-2145A24.3	CTD-2145A24.3	chrx	1	1	.	985	985	0	0	0	0
AC107982.4	AC107982.4	chrx	1	1	.	1300	1300	0	0	0	0
CTD-2145A24.4	CTD-2145A24.4	chrx	1	1	.	463	463	0	0	0	0
AC090286.2	AC090286.2	chrx	1	1	.	587	587	0	4	0	0
AC090286.4	AC090286.4	chrx	1	1	.	1489	1489	0	0	0	0
RP11-28B23.1	RP11-28B23.1	chrx	1	1	.	187	187	4	0	0	0
GRAP	GRAP	chrx	1	1	.	3107	3107	1436	1598	1204	1670
RP11-160E2.17	RP11-160E2.17	chrx	1	1	.	699	699	0	0	0	0
KYNUP2	KYNUP2	chrx	1	1	.	1329	1329	0	0	0	0
CTD-2545H1.2	CTD-2545H1.2	chrx	1	1	.	870	870	0	0	0	0
RP11-160E2.19	RP11-160E2.19	chrx	1	1	.	757	757	96	71	26	26
GRAPL	GRAPL	chrx	1	1	.	2028	2028	1	9	9	12
CTC-457L16.2	CTC-457L16.2	chrx	1	1	.	2673	2673	0	0	0	0
RP11-160E2.21	RP11-160E2.21	chrx	1	1	.	191	191	0	0	0	0
RP11-160E2.11	RP11-160E2.11	chrx	1	1	.	1486	1486	0	0	0	0
AC007952.4	AC007952.4	chrx	1	1	.	440	440	0	0	0	0
KYNUP1	KYNUP1	chrx	1	1	.	1406	1406	0	0	0	0
RP11-160E2.16	RP11-160E2.16	chrx	1	1	.	699	699	0	0	0	0
KYNUP3	KYNUP3	chrx	1	1	.	1341	1341	0	0	0	0
AC099684.1	AC099684.1	chrx	1	1	.	2061	2061	0	0	0	0
CTD-2545H1.1	CTD-2545H1.1	chrx	1	1	.	560	560	0	0	0	0
RP11-135L13.4	RP11-135L13.4	chrx	1	1	.	1660	1660	1	38	0	0
B9D1	B9D1	chrx	1	1	.	3522	3522	226	435	232	441
MAPK7	MAPK7	chrx	1	1	.	5196	5196	1165	1241	941	1601
MFAP4	MFAP4	chrx	1	1	.	2152	2152	0	0	0	0
RNF112	RNF112	chrx	1	1	.	3652	3652	0	0	0	0
CTB-187M2.2	CTB-187M2.2	chrx	1	1	.	567	567	0	0	0	0
AC004448.2	AC004448.2	chrx	1	1	.	520	520	0	0	0	0
DPH1	DPH1	chrx	1	1	.	5757	5757	2087	2530	1502	2583
AC004448.5	AC004448.5	chrx	1	1	.	2954	2954	0	0	0	0
CTB-187M2.1	CTB-187M2.1	chrx	1	1	.	543	543	0	0	0	0
CTB-187M2.3	CTB-187M2.3	chrx	1	1	.	485	485	0	0	0	0
RPL17P43	RPL17P43	chrx	1	1	.	586	586	6	5	8	29
OVCA2	OVCA2	chrx	1	1	.	1025	1025	0	0	0	0
RP11-667K14.4	RP11-667K14.4	chrx	1	1	.	422	422	0	0	0	0
RP11-1113L8.1	RP11-1113L8.1	chrx	1	1	.	730	730	0	0	0	0
RP11-667K14.3	RP11-667K14.3	chrx	1	1	.	443	443	0	0	0	0
AC025627.7	AC025627.7	chrx	1	1	.	1281	1281	0	0	0	0
RP11-1113L8.2	RP11-1113L8.2	chrx	1	1	.	160	160	0	0	0	0
RP11-1113L8.6	RP11-1113L8.6	chrx	1	1	.	182	182	0	0	0	0
RP11-1113L8.7	RP11-1113L8.7	chrx	1	1	.	104	104	0	0	0	0
MTND1P14	MTND1P14	chrx	1	1	.	950	950	0	0	0	0
TRNAQ41P	TRNAQ41P	chrx	1	1	.	72	72	0	0	0	0
MTND2P12	MTND2P12	chrx	1	1	.	1252	1252	0	26	0	0
AC025627.4	AC025627.4	chrx	1	1	.	480	480	0	0	0	0
CTD-2104P17.1	CTD-2104P17.1	chrx	1	1	.	1483	1483	0	0	0	0
MIR132	MIR132	chrx	1	1	.	101	101	0	0	0	0
MIR212	MIR212	chrx	1	1	.	110	110	0	0	0	0
ALDH3A2	ALDH3A2	chrx	1	1	.	6457	6457	354	272	217	341
HIC1	HIC1	chrx	1	1	.	4554	4554	891	1365	741	1197
SLC47A2	SLC47A2	chrx	1	1	.	6691	6691	0	0	0	0
RP11-311F12.1	RP11-311F12.1	chrx	1	1	.	3370	3370	0	0	0	0
RP11-311F12.2	RP11-311F12.2	chrx	1	1	.	446	446	0	0	0	0
ALDH3A1	ALDH3A1	chrx	1	1	.	3918	3918	6	0	0	0
AC005722.4	AC005722.4	chrx	1	1	.	964	964	0	0	0	0
ULK2	ULK2	chrx	1	1	.	9843	9843	715	965	606	1229
AC015726.1	AC015726.1	chrx	1	1	.	390	390	0	0	0	0
RP11-78O7.2	RP11-78O7.2	chrx	1	1	.	698	698	81	64	82	0
AKAP10	AKAP10	chrx	1	1	.	4848	4848	568	903	1090	1373
RP11-209D14.4	RP11-209D14.4	chrx	1	1	.	366	366	1	18	52	0
RP11-209D14.2	RP11-209D14.2	chrx	1	1	.	1184	1184	0	0	0	0
RP11-667K14.5	RP11-667K14.5	chrx	1	1	.	528	528	0	0	0	0
AC005730.2	AC005730.2	chrx	1	1	.	344	344	0	0	0	0
KCTD9P1	KCTD9P1	chrx	1	1	.	1167	1167	0	0	0	0
AC004702.2	AC004702.2	chrx	1	1	.	195	195	0	0	0	0
RP11-1260E13.2	RP11-1260E13.2	chrx	1	1	.	748	748	0	0	0	0
RP11-667K14.8	RP11-667K14.8	chrx	1	1	.	475	475	0	0	0	0
USP32P3	USP32P3	chrx	1	1	.	1943	1943	0	0	0	7
SRP68P3	SRP68P3	chrx	1	1	.	344	344	0	0	0	0
RP11-434D2.2	RP11-434D2.2	chrx	1	1	.	301	301	0	0	0	0
NOS2P3	NOS2P3	chrx	1	1	.	3638	3638	0	0	0	0
RP11-434D2.6	RP11-434D2.6	chrx	1	1	.	2662	2662	1	2	2	0
AC015818.5	AC015818.5	chrx	1	1	.	121	121	0	0	0	0
KRT16P5	KRT16P5	chrx	1	1	.	522	522	0	0	0	0
RP11-434D2.7	RP11-434D2.7	chrx	1	1	.	1519	1519	0	0	0	0
AC025627.9	AC025627.9	chrx	1	1	.	1553	1553	0	0	0	0
AC015818.3	AC015818.3	chrx	1	1	.	2625	2625	0	0	0	0
AC015818.6	AC015818.6	chrx	1	1	.	109	109	0	0	0	0
AC008088.4	AC008088.4	chrx	1	1	.	840	840	0	0	0	0
RP11-434D2.9	RP11-434D2.9	chrx	1	1	.	634	634	0	0	0	0
RP11-434D2.10	RP11-434D2.10	chrx	1	1	.	356	356	0	0	0	0
TBC1D3P3	TBC1D3P3	chrx	1	1	.	1080	1080	0	0	0	0
RP11-434D2.3	RP11-434D2.3	chrx	1	1	.	4582	4582	0	0	0	0
RP11-1260E13.3	RP11-1260E13.3	chrx	1	1	.	913	913	0	0	0	0
RP11-434D2.8	RP11-434D2.8	chrx	1	1	.	244	244	0	0	0	0
RP11-434D2.11	RP11-434D2.11	chrx	1	1	.	739	739	0	0	0	0
COTL1P2	COTL1P2	chrx	1	1	.	352	352	0	0	0	0
RP11-434D2.12	RP11-434D2.12	chrx	1	1	.	353	353	0	0	0	0
CDRT15L2	CDRT15L2	chrx	1	1	.	1048	1048	0	0	0	0
ZSWIM5P2	ZSWIM5P2	chrx	1	1	.	2038	2038	0	0	0	0
AC087499.4	AC087499.4	chrx	1	1	.	178	178	0	0	0	0
AC087499.9	AC087499.9	chrx	1	1	.	149	149	0	0	0	0
AC087499.5	AC087499.5	chrx	1	1	.	1342	1342	0	0	0	0
AC087499.10	AC087499.10	chrx	1	1	.	620	620	0	0	0	0
RP11-218E15.1	RP11-218E15.1	chrx	1	1	.	226	226	0	0	0	0
AC087499.7	AC087499.7	chrx	1	1	.	835	835	0	0	0	0
AC087499.8	AC087499.8	chrx	1	1	.	109	109	0	0	0	0
AC126365.1	AC126365.1	chrx	1	1	.	1500	1500	0	0	0	2
RNFT1P3	RNFT1P3	chrx	1	1	.	1052	1052	0	0	0	0
HNRNPA1P19	HNRNPA1P19	chrx	1	1	.	370	370	0	0	0	0
OLA1P2	OLA1P2	chrx	1	1	.	1264	1264	0	1	0	0
SCDP1	SCDP1	chrx	1	1	.	1081	1081	55	25	73	47
RP11-283C24.1	RP11-283C24.1	chrx	1	1	.	1514	1514	10	0	0	0
RP11-283C24.2	RP11-283C24.2	chrx	1	1	.	379	379	0	0	0	0
ABHD17AP6	ABHD17AP6	chrx	1	1	.	1044	1044	5	3	2	11
CCDC144NL	CCDC144NL	chrx	1	1	.	3436	3436	0	0	0	0
RP11-344E13.4	RP11-344E13.4	chrx	1	1	.	1372	1372	0	0	0	0
RP11-344E13.3	RP11-344E13.3	chrx	1	1	.	9063	9063	0	0	0	2
RNASEH1P1	RNASEH1P1	chrx	1	1	.	742	742	0	0	0	0
RP11-344E13.1	RP11-344E13.1	chrx	1	1	.	322	322	0	0	0	0
AC090774.2	AC090774.2	chrx	1	1	.	246	246	0	0	0	0
RP11-381P6.1	RP11-381P6.1	chrx	1	1	.	621	621	0	0	0	0
RP11-746M1.2	RP11-746M1.2	chrx	1	1	.	166	166	0	0	0	0
RP11-746M1.8	RP11-746M1.8	chrx	1	1	.	145	145	0	0	0	0
USP22	USP22	chrx	1	1	.	6804	6804	21333	19943	17452	22383
RP11-746M1.1	RP11-746M1.1	chrx	1	1	.	504	504	0	0	0	0
AC087393.1	AC087393.1	chrx	1	1	.	750	750	0	0	0	0
DHRS7B	DHRS7B	chrx	1	1	.	5544	5544	112	32	44	164
TMEM11	TMEM11	chrx	1	1	.	3309	3309	2390	2572	1381	2433
AC087294.2	AC087294.2	chrx	1	1	.	1519	1519	0	85	0	0
RP11-64J19.1	RP11-64J19.1	chrx	1	1	.	234	234	0	0	0	0
AC090617.1	AC090617.1	chrx	1	1	.	404	404	0	23	0	24
AC130689.5	AC130689.5	chrx	1	1	.	323	323	0	0	0	3
KCNJ12	KCNJ12	chrx	1	1	.	5612	5612	2	26	2	30
PDLIM1P2	PDLIM1P2	chrx	1	1	.	607	607	0	0	0	0
AL450226.2	AL450226.2	chrx	1	1	.	710	710	0	0	0	0
RP11-728E14.3	RP11-728E14.3	chrx	1	1	.	3703	3703	0	0	0	0
RP11-728E14.2	RP11-728E14.2	chrx	1	1	.	404	404	0	0	0	0
RPL21P120	RPL21P120	chrx	1	1	.	502	502	0	4	1	1
RP11-822E23.7	RP11-822E23.7	chrx	1	1	.	396	396	0	0	0	0
C17orf51	C17orf51	chrx	1	1	.	8760	8760	1529	1461	1184	1460
RP11-822E23.2	RP11-822E23.2	chrx	1	1	.	965	965	0	0	0	0
RP11-822E23.3	RP11-822E23.3	chrx	1	1	.	203	203	0	0	0	0
RP11-822E23.6	RP11-822E23.6	chrx	1	1	.	935	935	50	0	82	47
RP11-822E23.4	RP11-822E23.4	chrx	1	1	.	304	304	0	0	0	0
RP11-822E23.5	RP11-822E23.5	chrx	1	1	.	1387	1387	0	0	0	0
NCOR1P2	NCOR1P2	chrx	1	1	.	294	294	0	1	0	0
AC144838.2	AC144838.2	chrx	1	1	.	169	169	0	0	0	0
AC144838.3	AC144838.3	chrx	1	1	.	538	538	0	0	0	0
UBBP4	UBBP4	chrx	1	1	.	1676	1676	503	347	541	483
FTLP13	FTLP13	chrx	1	1	.	385	385	0	0	0	0
RP11-1109M24.16	RP11-1109M24.16	chrx	1	1	.	1675	1675	0	0	0	0
RP11-1109M24.5	RP11-1109M24.5	chrx	1	1	.	2920	2920	0	0	0	0
RP11-1109M24.15	RP11-1109M24.15	chrx	1	1	.	1423	1423	0	0	0	0
FAM27L	FAM27L	chrx	1	1	.	682	682	0	0	0	0
RP11-1109M24.14	RP11-1109M24.14	chrx	1	1	.	334	334	0	0	0	0
RP11-1109M24.13	RP11-1109M24.13	chrx	1	1	.	325	325	0	0	0	0
RP11-1109M24.12	RP11-1109M24.12	chrx	1	1	.	343	343	0	0	0	0
RP11-744K17.3	RP11-744K17.3	chrx	1	1	.	229	229	0	0	0	0
RP11-1109M24.11	RP11-1109M24.11	chrx	1	1	.	571	571	0	0	0	0
RP11-744K17.9	RP11-744K17.9	chrx	1	1	.	3795	3795	0	0	0	0
RP11-1109M24.9	RP11-1109M24.9	chrx	1	1	.	592	592	0	0	0	0
RP11-1109M24.8	RP11-1109M24.8	chrx	1	1	.	571	571	0	0	0	0
RP11-1109M24.7	RP11-1109M24.7	chrx	1	1	.	337	337	0	0	0	0
RP11-744K17.1	RP11-744K17.1	chrx	1	1	.	4710	4710	0	0	0	0
RP11-744K17.7	RP11-744K17.7	chrx	1	1	.	217	217	0	0	0	0
RP11-744K17.2	RP11-744K17.2	chrx	1	1	.	3644	3644	0	0	0	1
RP11-744K17.8	RP11-744K17.8	chrx	1	1	.	436	436	0	0	0	0
RP11-846F4.1	RP11-846F4.1	chrx	1	1	.	1093	1093	0	0	0	0
MTRNR2L1	MTRNR2L1	chrx	1	1	.	1555	1555	0	0	0	0
RP11-846F4.12	RP11-846F4.12	chrx	1	1	.	504	504	0	0	0	0
MTND1P15	MTND1P15	chrx	1	1	.	959	959	0	0	0	0
RP11-846F4.5	RP11-846F4.5	chrx	1	1	.	1039	1039	0	0	0	0
RP11-846F4.6	RP11-846F4.6	chrx	1	1	.	2247	2247	0	0	0	0
TRNAS30P	TRNAS30P	chrx	1	1	.	69	69	0	0	0	0
MTATP6P3	MTATP6P3	chrx	1	1	.	676	676	0	0	0	0
RP11-846F4.9	RP11-846F4.9	chrx	1	1	.	781	781	0	0	0	0
SRR	SRR	chrx	1	1	.	3498	3498	319	924	520	857
HNRNPA1P16	HNRNPA1P16	chrx	1	1	.	955	955	0	0	0	0
RP11-846F4.10	RP11-846F4.10	chrx	1	1	.	316	316	0	0	0	0
RP11-285M22.3	RP11-285M22.3	chrx	1	1	.	254	254	0	0	0	0
RP11-285M22.1	RP11-285M22.1	chrx	1	1	.	398	398	0	0	0	0
RP11-285M22.2	RP11-285M22.2	chrx	1	1	.	1507	1507	0	0	0	0
RP11-846F4.11	RP11-846F4.11	chrx	1	1	.	1271	1271	0	0	0	0
TSR1	TSR1	chrx	1	1	.	5545	5545	442	966	554	819
SGSM2	SGSM2	chrx	1	1	.	9771	9771	2129	2306	1433	2666
RP1-59D14.5	RP1-59D14.5	chrx	1	1	.	1234	1234	0	12	22	0
MNT	MNT	chrx	1	1	.	8728	8728	1418	1997	1463	2055
RP1-59D14.1	RP1-59D14.1	chrx	1	1	.	1065	1065	0	0	0	0
EIF4A1P9	EIF4A1P9	chrx	1	1	.	1207	1207	0	1	1	0
SAMD11P1	SAMD11P1	chrx	1	1	.	661	661	0	0	0	0
RP11-260A9.1	RP11-260A9.1	chrx	1	1	.	397	397	0	0	0	0
RP11-260A9.6	RP11-260A9.6	chrx	1	1	.	720	720	0	0	0	0
PDLIM1P3	PDLIM1P3	chrx	1	1	.	599	599	0	0	0	0
RP11-260A9.4	RP11-260A9.4	chrx	1	1	.	541	541	0	0	0	0
VN1R71P	VN1R71P	chrx	1	1	.	823	823	0	0	0	0
TUFMP1	TUFMP1	chrx	1	1	.	1347	1347	0	0	0	0
AC108004.3	AC108004.3	chrx	1	1	.	1223	1223	0	27	0	0
RP11-663N22.1	RP11-663N22.1	chrx	1	1	.	614	614	0	0	0	0
RPS16P8	RPS16P8	chrx	1	1	.	431	431	0	0	0	0
RP11-173M1.3	RP11-173M1.3	chrx	1	1	.	322	322	0	0	0	0
MIR4522	MIR4522	chrx	1	1	.	87	87	0	0	0	0
WSB1	WSB1	chrx	1	1	.	6307	6307	3728	3300	3440	5159
RP11-173M1.8	RP11-173M1.8	chrx	1	1	.	1284	1284	14	31	0	0
RP11-173M1.4	RP11-173M1.4	chrx	1	1	.	454	454	2	0	0	0
RP11-173M1.5	RP11-173M1.5	chrx	1	1	.	727	727	0	0	0	0
RP11-578C11.2	RP11-578C11.2	chrx	1	1	.	154	154	0	0	0	0
TBC1D3P5	TBC1D3P5	chrx	1	1	.	4659	4659	0	0	0	0
RP11-720N19.2	RP11-720N19.2	chrx	1	1	.	430	430	0	0	0	1
RP11-720N19.1	RP11-720N19.1	chrx	1	1	.	838	838	1	1	1	1
RP11-74E22.5	RP11-74E22.5	chrx	1	1	.	626	626	0	0	0	0
RP11-74E22.6	RP11-74E22.6	chrx	1	1	.	303	303	0	0	0	0
ITM2BP1	ITM2BP1	chrx	1	1	.	664	664	0	0	0	0
AC015688.3	AC015688.3	chrx	1	1	.	730	730	0	0	0	0
RP11-19P22.8	RP11-19P22.8	chrx	1	1	.	656	656	0	0	0	0
NOS2P1	NOS2P1	chrx	1	1	.	1647	1647	0	0	0	0
RP11-19P22.5	RP11-19P22.5	chrx	1	1	.	2110	2110	0	0	0	0
RP11-19P22.7	RP11-19P22.7	chrx	1	1	.	942	942	0	0	0	0
RP11-19P22.10	RP11-19P22.10	chrx	1	1	.	104	104	0	0	0	0
RP11-19P22.6	RP11-19P22.6	chrx	1	1	.	283	283	0	0	0	0
RP11-19P22.2	RP11-19P22.2	chrx	1	1	.	262	262	0	0	0	0
RP11-19P22.3	RP11-19P22.3	chrx	1	1	.	199	199	0	0	0	0
C17orf97	C17orf97	chrx	1	1	.	2505	2505	867	557	728	547
RP1-66C13.1	RP1-66C13.1	chrx	1	1	.	73	73	0	0	0	0
RP1-66C13.2	RP1-66C13.2	chrx	1	1	.	28	28	0	0	0	0
RP1-66C13.3	RP1-66C13.3	chrx	1	1	.	764	764	1	0	0	5
NOS2	NOS2	chrx	1	1	.	4176	4176	0	0	0	0
RP11-74E22.3	RP11-74E22.3	chrx	1	1	.	443	443	0	1	0	0
RP11-138P22.1	RP11-138P22.1	chrx	1	1	.	2266	2266	0	0	0	0
LYRM9	LYRM9	chrx	1	1	.	5380	5380	72	161	79	348
RP11-218F4.1	RP11-218F4.1	chrx	1	1	.	1340	1340	0	0	0	0
RP11-74E22.4	RP11-74E22.4	chrx	1	1	.	792	792	0	0	0	0
RP11-218F4.2	RP11-218F4.2	chrx	1	1	.	291	291	0	0	0	0
NLK	NLK	chrx	1	1	.	5288	5288	2908	3183	2369	3919
RPS29P22	RPS29P22	chrx	1	1	.	168	168	0	0	0	0
CTD-2008P7.10	CTD-2008P7.10	chrx	1	1	.	721	721	0	0	0	0
PYY2	PYY2	chrx	1	1	.	1076	1076	0	0	5	1
CTD-2008P7.9	CTD-2008P7.9	chrx	1	1	.	2692	2692	0	0	0	0
CTD-2008P7.8	CTD-2008P7.8	chrx	1	1	.	1553	1553	0	0	0	0
PPY2	PPY2	chrx	1	1	.	846	846	0	0	0	0
CTD-2008P7.7	CTD-2008P7.7	chrx	1	1	.	295	295	0	0	0	0
CTD-2008P7.3	CTD-2008P7.3	chrx	1	1	.	776	776	0	0	0	0
CTD-2008P7.1	CTD-2008P7.1	chrx	1	1	.	2736	2736	0	0	0	0
CTD-2008P7.6	CTD-2008P7.6	chrx	1	1	.	1441	1441	0	0	0	0
CTD-2008P7.5	CTD-2008P7.5	chrx	1	1	.	244	244	0	0	0	0
KRT18P55	KRT18P55	chrx	1	1	.	2086	2086	0	0	1	0
TMEM97	TMEM97	chrx	1	1	.	3030	3030	2014	1508	1219	1573
IFT20	IFT20	chrx	1	1	.	3226	3226	122	162	128	260
TNFAIP1	TNFAIP1	chrx	1	1	.	3889	3889	12902	14472	12716	19228
CTB-96E2.3	CTB-96E2.3	chrx	1	1	.	1050	1050	0	0	0	0
CTB-96E2.7	CTB-96E2.7	chrx	1	1	.	1121	1121	0	0	0	0
CTB-96E2.2	CTB-96E2.2	chrx	1	1	.	851	851	0	0	0	0
SARM1	SARM1	chrx	1	1	.	8132	8132	516	547	529	510
CTD-2350C19.1	CTD-2350C19.1	chrx	1	1	.	1940	1940	0	0	0	0
CTD-2350C19.2	CTD-2350C19.2	chrx	1	1	.	493	493	0	0	0	0
H3F3BP2	H3F3BP2	chrx	1	1	.	357	357	0	0	0	0
CTD-2350C19.5	CTD-2350C19.5	chrx	1	1	.	510	510	0	0	0	0
FOXN1	FOXN1	chrx	1	1	.	3637	3637	0	0	0	0
UNC119	UNC119	chrx	1	1	.	5128	5128	1035	1352	863	1329
ALDOC	ALDOC	chrx	1	1	.	2928	2928	369	262	308	259
RP11-192H23.5	RP11-192H23.5	chrx	1	1	.	298	298	0	0	0	0
SPAG5	SPAG5	chrx	1	1	.	5467	5467	1925	2319	1505	2215
RP11-192H23.8	RP11-192H23.8	chrx	1	1	.	458	458	0	0	0	0
RP11-192H23.6	RP11-192H23.6	chrx	1	1	.	1083	1083	0	0	0	0
SGK494	SGK494	chrx	1	1	.	4663	4663	52	45	28	67
RP11-192H23.7	RP11-192H23.7	chrx	1	1	.	1515	1515	0	0	0	0
SDF2	SDF2	chrx	1	1	.	3332	3332	43	205	60	66
RPS12P28	RPS12P28	chrx	1	1	.	427	427	0	0	0	0
SUPT6H	SUPT6H	chrx	1	1	.	10615	10615	6116	6905	6849	7896
AC010761.13	AC010761.13	chrx	1	1	.	499	499	0	0	0	0
RPL23A	RPL23A	chrx	1	1	.	2824	2824	9452	12211	7710	12160
AC010761.8	AC010761.8	chrx	1	1	.	899	899	0	1	0	0
