Refseq	Symbol	Chr	Start	End	Strand	txLength	countLength	basal1	basal2	treat1	treat2
RP11-273B19.2	RP11-273B19.2	chrx	1	1	.	8508	8508	0	0	0	0
RP11-273B19.1	RP11-273B19.1	chrx	1	1	.	13207	13207	0	0	0	0
RP11-463H12.2	RP11-463H12.2	chrx	1	1	.	12764	12764	0	0	0	0
RP11-530I17.1	RP11-530I17.1	chrx	1	1	.	38717	38717	0	0	31	0
KDR	KDR	chrx	1	1	.	40796	40796	396	521	168	452
RP11-148K14.1	RP11-148K14.1	chrx	1	1	.	359	359	0	0	0	0
SRD5A3	SRD5A3	chrx	1	1	.	22558	22558	34	83	2	80
TMEM165	TMEM165	chrx	1	1	.	50271	50271	602	958	727	1190
CLOCK	CLOCK	chrx	1	1	.	106972	106972	102	84	35	175
PDCL2	PDCL2	chrx	1	1	.	34817	34817	0	0	0	0
NMU	NMU	chrx	1	1	.	40475	40475	0	0	0	0
RP11-345F18.1	RP11-345F18.1	chrx	1	1	.	16822	16822	0	0	0	0
EXOC1	EXOC1	chrx	1	1	.	45925	45925	146	214	56	160
CEP135	CEP135	chrx	1	1	.	75803	75803	106	145	195	361
KIAA1211	KIAA1211	chrx	1	1	.	152462	152462	41	75	48	184
AASDH	AASDH	chrx	1	1	.	44540	44540	83	140	15	30
PPAT	PPAT	chrx	1	1	.	36793	36793	23	45	6	49
PAICS	PAICS	chrx	1	1	.	21303	21303	56	88	99	10
SRP72	SRP72	chrx	1	1	.	32039	32039	178	262	182	242
ARL9	ARL9	chrx	1	1	.	17842	17842	4	0	0	0
THEGL	THEGL	chrx	1	1	.	68408	68408	1	0	49	0
HOPX	HOPX	chrx	1	1	.	26140	26140	32	0	3	0
SPINK2	SPINK2	chrx	1	1	.	11013	11013	0	0	0	0
REST	REST	chrx	1	1	.	20049	20049	15	34	17	80
NOA1	NOA1	chrx	1	1	.	12027	12027	58	93	45	19
POLR2B	POLR2B	chrx	1	1	.	47297	47297	94	140	125	178
IGFBP7	IGFBP7	chrx	1	1	.	77566	77566	1453	1593	1483	1265
RP11-300M6.1	RP11-300M6.1	chrx	1	1	.	1312	1312	0	0	0	0
RP11-319E12.1	RP11-319E12.1	chrx	1	1	.	39067	39067	0	0	0	0
RP11-319E12.2	RP11-319E12.2	chrx	1	1	.	3059	3059	0	0	0	0
RP11-685F15.1	RP11-685F15.1	chrx	1	1	.	9196	9196	0	0	0	0
RP11-4O3.1	RP11-4O3.1	chrx	1	1	.	52746	52746	0	0	0	0
RP11-4O3.2	RP11-4O3.2	chrx	1	1	.	1947	1947	0	0	0	0
RP11-577G20.1	RP11-577G20.1	chrx	1	1	.	11383	11383	0	0	0	0
RP11-577G20.2	RP11-577G20.2	chrx	1	1	.	2534	2534	0	0	0	0
RP11-506N2.1	RP11-506N2.1	chrx	1	1	.	201249	201249	0	0	0	0
RP11-340A13.2	RP11-340A13.2	chrx	1	1	.	61923	61923	0	0	0	0
RP11-340A13.1	RP11-340A13.1	chrx	1	1	.	146	146	0	0	0	0
RP11-340A13.3	RP11-340A13.3	chrx	1	1	.	27928	27928	0	0	0	0
RP11-622J8.1	RP11-622J8.1	chrx	1	1	.	22984	22984	0	0	0	0
RP11-725D20.1	RP11-725D20.1	chrx	1	1	.	78615	78615	1	0	0	0
RP11-525J21.1	RP11-525J21.1	chrx	1	1	.	23533	23533	0	0	0	0
RP11-593F5.2	RP11-593F5.2	chrx	1	1	.	38242	38242	0	0	0	0
RP11-16N2.1	RP11-16N2.1	chrx	1	1	.	9472	9472	0	0	0	0
LPHN3	LPHN3	chrx	1	1	.	862375	862375	0	1	0	0
RP11-798L4.1	RP11-798L4.1	chrx	1	1	.	5893	5893	0	0	0	0
RP11-84A1.3	RP11-84A1.3	chrx	1	1	.	92444	92444	0	0	1	0
RP11-30P21.2	RP11-30P21.2	chrx	1	1	.	421	421	0	0	0	0
RP11-257A22.1	RP11-257A22.1	chrx	1	1	.	14895	14895	0	0	0	0
RP11-12K22.1	RP11-12K22.1	chrx	1	1	.	25126	25126	0	0	0	0
TECRL	TECRL	chrx	1	1	.	128067	128067	0	0	0	4
RP11-204H9.2	RP11-204H9.2	chrx	1	1	.	242	242	0	0	0	0
RP11-707A18.1	RP11-707A18.1	chrx	1	1	.	86129	86129	0	0	0	0
EFTUD1P2	EFTUD1P2	chrx	1	1	.	1450	1450	0	0	0	0
EPHA5	EPHA5	chrx	1	1	.	341066	341066	20	31	0	12
RP11-807H7.1	RP11-807H7.1	chrx	1	1	.	26803	26803	0	0	0	0
RP11-807H7.2	RP11-807H7.2	chrx	1	1	.	2965	2965	0	0	0	0
RP11-51P8.1	RP11-51P8.1	chrx	1	1	.	674	674	0	0	0	0
RP11-25H12.1	RP11-25H12.1	chrx	1	1	.	149448	149448	1	1	3	0
RP11-19C24.1	RP11-19C24.1	chrx	1	1	.	12958	12958	0	0	0	0
RP11-584P21.2	RP11-584P21.2	chrx	1	1	.	48487	48487	14	63	6	48
CENPC	CENPC	chrx	1	1	.	68208	68208	119	74	89	124
STAP1	STAP1	chrx	1	1	.	46937	46937	0	2	0	0
UBA6	UBA6	chrx	1	1	.	77035	77035	144	339	412	346
RP11-453E17.3	RP11-453E17.3	chrx	1	1	.	3213	3213	0	0	0	0
GNRHR	GNRHR	chrx	1	1	.	12865	12865	0	0	0	0
TMPRSS11CP	TMPRSS11CP	chrx	1	1	.	6686	6686	0	0	0	0
TMPRSS11D	TMPRSS11D	chrx	1	1	.	59841	59841	0	0	0	0
TMPRSS11A	TMPRSS11A	chrx	1	1	.	50768	50768	0	0	0	0
TMPRSS11GP	TMPRSS11GP	chrx	1	1	.	22798	22798	0	0	0	0
TMPRSS11F	TMPRSS11F	chrx	1	1	.	71933	71933	0	0	0	0
RP11-35D5.1	RP11-35D5.1	chrx	1	1	.	62	62	0	0	0	0
FTLP10	FTLP10	chrx	1	1	.	28674	28674	0	0	0	0
RP11-646E20.6	RP11-646E20.6	chrx	1	1	.	38023	38023	0	0	0	0
TMPRSS11BNL	TMPRSS11BNL	chrx	1	1	.	26016	26016	0	0	0	0
TMPRSS11B	TMPRSS11B	chrx	1	1	.	15672	15672	0	0	0	0
RP11-642E20.5	RP11-642E20.5	chrx	1	1	.	3057	3057	0	0	0	0
RP11-642E20.2	RP11-642E20.2	chrx	1	1	.	436	436	0	0	0	0
RP11-642E20.3	RP11-642E20.3	chrx	1	1	.	1265	1265	0	0	0	0
YTHDC1	YTHDC1	chrx	1	1	.	32641	32641	145	183	134	202
TMPRSS11E	TMPRSS11E	chrx	1	1	.	48000	48000	0	0	0	0
UGT2B29P	UGT2B29P	chrx	1	1	.	7232	7232	0	0	6	0
UGT2B17	UGT2B17	chrx	1	1	.	29257	29257	0	0	0	0
RP11-1267H10.3	RP11-1267H10.3	chrx	1	1	.	1200	1200	0	0	0	0
UGT2B15	UGT2B15	chrx	1	1	.	21912	21912	0	0	0	0
RP11-1267H10.4	RP11-1267H10.4	chrx	1	1	.	7143	7143	0	0	0	0
CTD-2005D20.1	CTD-2005D20.1	chrx	1	1	.	2137	2137	0	0	0	0
UGT2B10	UGT2B10	chrx	1	1	.	13263	13263	0	0	0	0
RP11-468N14.5	RP11-468N14.5	chrx	1	1	.	2013	2013	0	0	0	0
RP11-468N14.13	RP11-468N14.13	chrx	1	1	.	5497	5497	0	0	0	0
RP11-468N14.09	RP11-468N14.09	chrx	1	1	.	9092	9092	0	0	0	0
UGT2A3	UGT2A3	chrx	1	1	.	20255	20255	0	0	0	0
RP11-468N14.10	RP11-468N14.10	chrx	1	1	.	2283	2283	0	0	0	0
RP11-468N14.12	RP11-468N14.12	chrx	1	1	.	2976	2976	0	0	0	0
RP11-813N20.1	RP11-813N20.1	chrx	1	1	.	13923	13923	0	0	0	0
RP11-813N20.3	RP11-813N20.3	chrx	1	1	.	15125	15125	0	0	0	0
UGT2B7	UGT2B7	chrx	1	1	.	58796	58796	0	0	0	0
RP13-644M16.5	RP13-644M16.5	chrx	1	1	.	2940	2940	0	0	0	0
RP13-644M16.3	RP13-644M16.3	chrx	1	1	.	2884	2884	0	0	0	0
RP13-644M16.2	RP13-644M16.2	chrx	1	1	.	2223	2223	0	0	0	0
RP11-704M14.1	RP11-704M14.1	chrx	1	1	.	31632	31632	0	0	0	0
UGT2B11	UGT2B11	chrx	1	1	.	12431	12431	0	0	0	0
RP11-618I10.1	RP11-618I10.1	chrx	1	1	.	6765	6765	0	0	0	1
UGT2B28	UGT2B28	chrx	1	1	.	12709	12709	0	0	0	0
RP11-618I10.2	RP11-618I10.2	chrx	1	1	.	10128	10128	0	0	0	0
RP11-790I12.1	RP11-790I12.1	chrx	1	1	.	10986	10986	0	0	0	0
RP11-790I12.2	RP11-790I12.2	chrx	1	1	.	13066	13066	0	0	0	0
RP11-790I12.3	RP11-790I12.3	chrx	1	1	.	3222	3222	0	0	0	0
RP11-790I12.4	RP11-790I12.4	chrx	1	1	.	1362	1362	0	0	0	0
UGT2B4	UGT2B4	chrx	1	1	.	42613	42613	0	0	1	0
RP11-401E5.2	RP11-401E5.2	chrx	1	1	.	11509	11509	0	0	0	0
UGT2A1	UGT2A1	chrx	1	1	.	60782	60782	0	0	5	0
UGT2A2	UGT2A2	chrx	1	1	.	48073	48073	0	0	0	0
SULT1B1	SULT1B1	chrx	1	1	.	59427	59427	1193	1329	784	1088
SULT1D1P	SULT1D1P	chrx	1	1	.	21123	21123	0	0	0	0
SULT1E1	SULT1E1	chrx	1	1	.	46899	46899	342	704	255	660
CSN1S1	CSN1S1	chrx	1	1	.	14479	14479	0	0	0	0
CSN2	CSN2	chrx	1	1	.	4674	4674	0	0	0	0
STATH	STATH	chrx	1	1	.	4457	4457	0	0	0	0
HTN3	HTN3	chrx	1	1	.	6039	6039	0	0	0	0
HTN1	HTN1	chrx	1	1	.	4621	4621	0	0	0	0
CSN1S2AP	CSN1S2AP	chrx	1	1	.	16995	16995	0	0	0	0
C4orf40	C4orf40	chrx	1	1	.	37818	37818	0	0	0	0
ODAM	ODAM	chrx	1	1	.	6497	6497	0	0	0	0
FDCSP	FDCSP	chrx	1	1	.	8608	8608	0	0	0	0
CSN3	CSN3	chrx	1	1	.	7997	7997	0	0	0	0
CABS1	CABS1	chrx	1	1	.	617	617	0	0	0	0
SMR3A	SMR3A	chrx	1	1	.	5729	5729	0	0	0	0
SMR3B	SMR3B	chrx	1	1	.	18710	18710	0	1	0	0
PROL1	PROL1	chrx	1	1	.	11211	11211	0	0	0	0
MUC7	MUC7	chrx	1	1	.	49702	49702	0	0	2	0
AMTN	AMTN	chrx	1	1	.	13150	13150	0	0	0	0
AMBN	AMBN	chrx	1	1	.	13004	13004	0	0	0	0
ENAM	ENAM	chrx	1	1	.	51525	51525	0	0	21	0
IGJ	IGJ	chrx	1	1	.	24585	24585	0	0	0	0
RUFY3	RUFY3	chrx	1	1	.	94999	94999	277	522	420	451
GRSF1	GRSF1	chrx	1	1	.	16361	16361	47	64	44	68
MOB1B	MOB1B	chrx	1	1	.	110443	110443	160	103	48	153
DCK	DCK	chrx	1	1	.	35132	35132	0	17	0	2
SLC4A4	SLC4A4	chrx	1	1	.	376390	376390	0	0	0	0
LDHAL6EP	LDHAL6EP	chrx	1	1	.	2375	2375	0	0	0	0
GC	GC	chrx	1	1	.	59840	59840	0	0	0	0
RP11-545L5.1	RP11-545L5.1	chrx	1	1	.	2087	2087	0	0	0	0
NPFFR2	NPFFR2	chrx	1	1	.	113893	113893	0	0	0	0
ADAMTS3	ADAMTS3	chrx	1	1	.	281198	281198	7	27	25	26
RP11-373J21.1	RP11-373J21.1	chrx	1	1	.	7297	7297	0	0	0	0
COX18	COX18	chrx	1	1	.	10408	10408	37	11	1	23
ANKRD17	ANKRD17	chrx	1	1	.	173309	173309	600	840	708	1115
RP11-692D12.1	RP11-692D12.1	chrx	1	1	.	57925	57925	60	41	131	69
ALB	ALB	chrx	1	1	.	20894	20894	0	0	0	0
AFP	AFP	chrx	1	1	.	21744	21744	0	0	0	0
AFM	AFM	chrx	1	1	.	20047	20047	0	0	0	0
RP11-622A1.2	RP11-622A1.2	chrx	1	1	.	24125	24125	0	0	0	0
RASSF6	RASSF6	chrx	1	1	.	42426	42426	0	0	0	0
AC112518.3	AC112518.3	chrx	1	1	.	3647	3647	0	0	6	0
IL8	IL8	chrx	1	1	.	934	934	49	58	168	649
CXCL6	CXCL6	chrx	1	1	.	10094	10094	8	1	61	181
PPBPP1	PPBPP1	chrx	1	1	.	585	585	0	0	0	0
PF4V1	PF4V1	chrx	1	1	.	441	441	0	0	0	5
CXCL1	CXCL1	chrx	1	1	.	549	549	1912	1672	9182	12818
CXCL1P	CXCL1P	chrx	1	1	.	96	96	0	0	13	0
PF4	PF4	chrx	1	1	.	440	440	0	0	0	0
PPBP	PPBP	chrx	1	1	.	441	441	0	0	0	0
CXCL5	CXCL5	chrx	1	1	.	594	594	0	0	17	0
CXCL2	CXCL2	chrx	1	1	.	757	757	46	158	1317	1787
MTHFD2L	MTHFD2L	chrx	1	1	.	179070	179070	213	302	226	366
EPGN	EPGN	chrx	1	1	.	5012	5012	0	0	0	0
EREG	EREG	chrx	1	1	.	17885	17885	0	0	0	0
RP11-727M10.1	RP11-727M10.1	chrx	1	1	.	20981	20981	0	0	0	0
AREG	AREG	chrx	1	1	.	8219	8219	0	1	0	0
AC142293.3	AC142293.3	chrx	1	1	.	95060	95060	0	0	0	0
RP11-727M10.2	RP11-727M10.2	chrx	1	1	.	20964	20964	0	0	0	0
AREGB	AREGB	chrx	1	1	.	8202	8202	0	0	0	0
BTC	BTC	chrx	1	1	.	47102	47102	0	0	1	0
RP11-506A18.1	RP11-506A18.1	chrx	1	1	.	29	29	0	0	0	0
PARM1	PARM1	chrx	1	1	.	111981	111981	0	0	0	0
RP11-44F21.3	RP11-44F21.3	chrx	1	1	.	11038	11038	0	0	0	0
RP11-44F21.2	RP11-44F21.2	chrx	1	1	.	40352	40352	0	0	0	0
RP11-44F21.5	RP11-44F21.5	chrx	1	1	.	1977	1977	0	0	0	0
RP11-542G1.1	RP11-542G1.1	chrx	1	1	.	91214	91214	0	0	0	0
RP11-542G1.2	RP11-542G1.2	chrx	1	1	.	17318	17318	0	0	0	0
RP11-542G1.3	RP11-542G1.3	chrx	1	1	.	7342	7342	0	0	0	0
RP11-567N4.2	RP11-567N4.2	chrx	1	1	.	72768	72768	0	0	18	2
RP11-567N4.3	RP11-567N4.3	chrx	1	1	.	21023	21023	0	0	0	0
RCHY1	RCHY1	chrx	1	1	.	29151	29151	53	31	43	21
THAP6	THAP6	chrx	1	1	.	29391	29391	71	25	39	47
C4orf26	C4orf26	chrx	1	1	.	7778	7778	0	0	0	0
CDKL2	CDKL2	chrx	1	1	.	48879	48879	11	0	1	0
G3BP2	G3BP2	chrx	1	1	.	74436	74436	100	175	71	76
USO1	USO1	chrx	1	1	.	81017	81017	265	97	192	216
PPEF2	PPEF2	chrx	1	1	.	37693	37693	0	0	0	0
NAAA	NAAA	chrx	1	1	.	25219	25219	92	137	197	154
SDAD1	SDAD1	chrx	1	1	.	46478	46478	156	166	100	157
AC110615.1	AC110615.1	chrx	1	1	.	6358	6358	0	0	0	0
RP11-630D6.5	RP11-630D6.5	chrx	1	1	.	23464	23464	0	0	0	0
CXCL9	CXCL9	chrx	1	1	.	3468	3468	0	0	0	0
ART3	ART3	chrx	1	1	.	98205	98205	0	0	11	0
CXCL10	CXCL10	chrx	1	1	.	1199	1199	0	0	0	0
CXCL11	CXCL11	chrx	1	1	.	5502	5502	0	0	1	0
NUP54	NUP54	chrx	1	1	.	29766	29766	114	228	194	138
SCARB2	SCARB2	chrx	1	1	.	49448	49448	151	210	108	308
FAM47E	FAM47E	chrx	1	1	.	85419	85419	0	15	0	0
CCDC158	CCDC158	chrx	1	1	.	102855	102855	0	0	1	0
SHROOM3	SHROOM3	chrx	1	1	.	334578	334578	59	100	65	77
AC107072.2	AC107072.2	chrx	1	1	.	6501	6501	0	0	0	0
RP11-359D14.2	RP11-359D14.2	chrx	1	1	.	958	958	0	0	0	0
RP11-359D14.3	RP11-359D14.3	chrx	1	1	.	43299	43299	0	0	0	0
SEPT11	SEPT11	chrx	1	1	.	80869	80869	1834	1771	2178	2326
CCNI	CCNI	chrx	1	1	.	25089	25089	125	216	106	208
CCNG2	CCNG2	chrx	1	1	.	268739	268739	23	46	28	62
RP11-625I7.1	RP11-625I7.1	chrx	1	1	.	99221	99221	0	1	0	0
CXCL13	CXCL13	chrx	1	1	.	98643	98643	0	1	0	0
CNOT6L	CNOT6L	chrx	1	1	.	96840	96840	113	133	78	240
MRPL1	MRPL1	chrx	1	1	.	88309	88309	160	148	37	151
FRAS1	FRAS1	chrx	1	1	.	467181	467181	63	98	79	162
ANXA3	ANXA3	chrx	1	1	.	53782	53782	52	97	99	211
RP11-792D21.2	RP11-792D21.2	chrx	1	1	.	33836	33836	53	101	107	149
BMP2K	BMP2K	chrx	1	1	.	129689	129689	156	168	246	209
PAQR3	PAQR3	chrx	1	1	.	39887	39887	114	101	167	200
LINC01088	LINC01088	chrx	1	1	.	333028	333028	0	76	2	9
NAA11	NAA11	chrx	1	1	.	97650	97650	0	0	0	0
LINC00989	LINC00989	chrx	1	1	.	81808	81808	0	0	0	0
RP11-234K19.1	RP11-234K19.1	chrx	1	1	.	275	275	0	0	0	0
RP11-452C8.1	RP11-452C8.1	chrx	1	1	.	32330	32330	0	0	0	0
PCAT4	PCAT4	chrx	1	1	.	47920	47920	0	0	0	0
ANTXR2	ANTXR2	chrx	1	1	.	214155	214155	303	179	254	270
RP11-377G16.2	RP11-377G16.2	chrx	1	1	.	6322	6322	0	0	0	0
PRDM8	PRDM8	chrx	1	1	.	15839	15839	2	42	72	32
FGF5	FGF5	chrx	1	1	.	64048	64048	167	166	516	542
C4orf22	C4orf22	chrx	1	1	.	623404	623404	12	17	22	10
BMP3	BMP3	chrx	1	1	.	20829	20829	0	0	0	0
PRKG2	PRKG2	chrx	1	1	.	122591	122591	0	0	0	0
RP11-100N20.1	RP11-100N20.1	chrx	1	1	.	27624	27624	0	0	0	0
RASGEF1B	RASGEF1B	chrx	1	1	.	605633	605633	1	0	11	1
RP11-689K5.3	RP11-689K5.3	chrx	1	1	.	438679	438679	0	0	0	0
NPM1P41	NPM1P41	chrx	1	1	.	1596	1596	0	0	0	0
HNRNPD	HNRNPD	chrx	1	1	.	15014	15014	215	310	268	448
RP11-127B20.3	RP11-127B20.3	chrx	1	1	.	8819	8819	0	47	0	1
HNRNPDL	HNRNPDL	chrx	1	1	.	2357	2357	107	96	33	94
ENOPH1	ENOPH1	chrx	1	1	.	28495	28495	50	96	30	2
TMEM150C	TMEM150C	chrx	1	1	.	73321	73321	58	9	19	4
RP11-791G16.5	RP11-791G16.5	chrx	1	1	.	314	314	0	0	0	0
LINC00575	LINC00575	chrx	1	1	.	7409	7409	0	0	0	0
SCD5	SCD5	chrx	1	1	.	164658	164658	681	356	447	581
RP11-57B24.2	RP11-57B24.2	chrx	1	1	.	279	279	0	0	0	0
SEC31A	SEC31A	chrx	1	1	.	73292	73292	731	736	593	1027
THAP9	THAP9	chrx	1	1	.	14938	14938	16	12	4	18
LIN54	LIN54	chrx	1	1	.	96046	96046	43	41	65	100
COPS4	COPS4	chrx	1	1	.	37782	37782	97	107	95	87
PLAC8	PLAC8	chrx	1	1	.	43157	43157	0	0	0	0
RP11-576N17.5	RP11-576N17.5	chrx	1	1	.	13304	13304	0	29	0	6
COQ2	COQ2	chrx	1	1	.	20585	20585	124	59	107	31
HPSE	HPSE	chrx	1	1	.	37948	37948	45	71	35	37
RP11-576N17.4	RP11-576N17.4	chrx	1	1	.	73	73	0	0	0	0
HELQ	HELQ	chrx	1	1	.	44768	44768	189	142	165	184
MRPS18C	MRPS18C	chrx	1	1	.	8931	8931	6	39	0	13
FAM175A	FAM175A	chrx	1	1	.	56349	56349	163	53	31	40
AGPAT9	AGPAT9	chrx	1	1	.	66472	66472	0	6	10	0
RP11-767N15.1	RP11-767N15.1	chrx	1	1	.	62449	62449	0	0	0	0
RP11-8L2.1	RP11-8L2.1	chrx	1	1	.	493369	493369	0	0	0	0
RP11-42A4.1	RP11-42A4.1	chrx	1	1	.	8091	8091	0	0	0	0
NKX6-1	NKX6-1	chrx	1	1	.	3374	3374	0	0	0	0
CDS1	CDS1	chrx	1	1	.	63875	63875	0	0	0	0
WDFY3	WDFY3	chrx	1	1	.	279390	279390	778	1221	731	1006
ARHGAP24	ARHGAP24	chrx	1	1	.	519552	519552	1466	1763	1297	1961
MAPK10	MAPK10	chrx	1	1	.	568760	568760	2	0	0	0
RP11-778J15.1	RP11-778J15.1	chrx	1	1	.	100907	100907	24	8	29	3
PTPN13	PTPN13	chrx	1	1	.	211265	211265	47	65	29	58
SLC10A6	SLC10A6	chrx	1	1	.	24284	24284	0	0	0	0
RP11-397E7.1	RP11-397E7.1	chrx	1	1	.	351	351	0	0	0	0
C4orf36	C4orf36	chrx	1	1	.	53589	53589	58	183	113	206
RP11-397E7.4	RP11-397E7.4	chrx	1	1	.	438	438	0	0	0	0
AFF1	AFF1	chrx	1	1	.	195276	195276	620	583	852	682
KLHL8	KLHL8	chrx	1	1	.	72841	72841	71	42	1	41
RP11-529H2.1	RP11-529H2.1	chrx	1	1	.	4633	4633	0	0	0	0
HSD17B13	HSD17B13	chrx	1	1	.	16709	16709	0	0	0	0
HSD17B11	HSD17B11	chrx	1	1	.	51959	51959	56	67	36	7
NUDT9	NUDT9	chrx	1	1	.	33671	33671	14	7	8	42
RP11-710E1.2	RP11-710E1.2	chrx	1	1	.	981	981	0	0	0	0
SPARCL1	SPARCL1	chrx	1	1	.	54221	54221	0	0	0	0
RP11-742B18.1	RP11-742B18.1	chrx	1	1	.	164081	164081	0	0	0	0
DSPP	DSPP	chrx	1	1	.	4001	4001	0	0	0	0
DMP1	DMP1	chrx	1	1	.	11363	11363	0	0	0	0
IBSP	IBSP	chrx	1	1	.	11297	11297	0	0	0	0
MEPE	MEPE	chrx	1	1	.	22918	22918	0	0	0	0
SPP1	SPP1	chrx	1	1	.	5442	5442	0	0	0	0
PKD2	PKD2	chrx	1	1	.	64587	64587	317	533	407	390
ABCG2	ABCG2	chrx	1	1	.	135796	135796	10	10	22	0
RP11-147K6.2	RP11-147K6.2	chrx	1	1	.	3016	3016	0	0	0	0
PPM1K	PPM1K	chrx	1	1	.	15765	15765	31	17	83	121
RP11-10L7.1	RP11-10L7.1	chrx	1	1	.	44818	44818	0	0	0	0
HERC6	HERC6	chrx	1	1	.	58534	58534	3	0	13	11
HERC5	HERC5	chrx	1	1	.	44148	44148	2	0	0	0
PYURF	PYURF	chrx	1	1	.	1466	1466	65	12	13	7
HERC3	HERC3	chrx	1	1	.	178137	178137	79	125	34	12
RP11-466G12.2	RP11-466G12.2	chrx	1	1	.	352	352	0	0	0	0
FAM13A	FAM13A	chrx	1	1	.	372177	372177	161	292	117	69
RP11-84C13.1	RP11-84C13.1	chrx	1	1	.	181	181	0	0	0	0
GPRIN3	GPRIN3	chrx	1	1	.	56418	56418	10	0	0	0
RP11-115D19.1	RP11-115D19.1	chrx	1	1	.	171849	171849	84	138	81	103
SNCA	SNCA	chrx	1	1	.	110194	110194	653	652	365	531
RP11-67M1.1	RP11-67M1.1	chrx	1	1	.	2575	2575	0	0	0	0
MMRN1	MMRN1	chrx	1	1	.	69572	69572	1034	1135	811	1096
CCSER1	CCSER1	chrx	1	1	.	1463464	1463464	65	39	24	47
TMSB4XP8	TMSB4XP8	chrx	1	1	.	45	45	15	10	6	11
AC004054.1	AC004054.1	chrx	1	1	.	4496	4496	0	0	0	0
RP11-354O24.1	RP11-354O24.1	chrx	1	1	.	15867	15867	0	0	0	0
RP11-562F9.2	RP11-562F9.2	chrx	1	1	.	7691	7691	0	0	0	21
GRID2	GRID2	chrx	1	1	.	1462628	1462628	0	14	0	1
RP11-428L21.1	RP11-428L21.1	chrx	1	1	.	4807	4807	0	0	0	0
RP11-703C10.1	RP11-703C10.1	chrx	1	1	.	721	721	0	0	0	0
RP11-363G15.2	RP11-363G15.2	chrx	1	1	.	88131	88131	0	0	26	0
SMARCAD1	SMARCAD1	chrx	1	1	.	77315	77315	265	82	157	165
HPGDS	HPGDS	chrx	1	1	.	42219	42219	0	0	0	0
PDLIM5	PDLIM5	chrx	1	1	.	205177	205177	1099	1627	1433	1965
RP11-554D13.1	RP11-554D13.1	chrx	1	1	.	27109	27109	0	0	13	0
RP11-168E14.1	RP11-168E14.1	chrx	1	1	.	13219	13219	0	0	0	0
BMPR1B	BMPR1B	chrx	1	1	.	394139	394139	25	7	20	4
UNC5C	UNC5C	chrx	1	1	.	375987	375987	27	13	1	12
RP11-145G20.1	RP11-145G20.1	chrx	1	1	.	505733	505733	0	0	0	0
RP11-431J17.1	RP11-431J17.1	chrx	1	1	.	13832	13832	0	0	0	0
STPG2	STPG2	chrx	1	1	.	951450	951450	4	0	3	0
RP11-681L8.1	RP11-681L8.1	chrx	1	1	.	298165	298165	0	0	0	0
RP11-323J4.1	RP11-323J4.1	chrx	1	1	.	9544	9544	9	7	2	42
RAP1GDS1	RAP1GDS1	chrx	1	1	.	176546	176546	139	294	140	384
TSPAN5	TSPAN5	chrx	1	1	.	180811	180811	385	466	314	517
RP11-724M22.1	RP11-724M22.1	chrx	1	1	.	13077	13077	0	0	0	0
EIF4E	EIF4E	chrx	1	1	.	44727	44727	58	103	51	39
RP11-571L19.7	RP11-571L19.7	chrx	1	1	.	64991	64991	0	0	0	0
FAM177A1P1	FAM177A1P1	chrx	1	1	.	311	311	0	0	0	0
METAP1	METAP1	chrx	1	1	.	62967	62967	101	221	83	50
ADH5	ADH5	chrx	1	1	.	12939	12939	43	59	5	57
RP11-696N14.1	RP11-696N14.1	chrx	1	1	.	205439	205439	0	2	20	11
ADH4	ADH4	chrx	1	1	.	31668	31668	0	0	0	0
ADH6	ADH6	chrx	1	1	.	12487	12487	0	0	0	0
ADH1A	ADH1A	chrx	1	1	.	12389	12389	0	0	0	0
ADH1B	ADH1B	chrx	1	1	.	9940	9940	0	0	0	0
ADH1C	ADH1C	chrx	1	1	.	14658	14658	0	0	0	0
ADH7	ADH7	chrx	1	1	.	20351	20351	0	1	0	0
RP11-696N14.3	RP11-696N14.3	chrx	1	1	.	28437	28437	0	0	0	0
C4orf17	C4orf17	chrx	1	1	.	28020	28020	0	0	0	0
TRMT10A	TRMT10A	chrx	1	1	.	12929	12929	7	14	0	19
MTTP	MTTP	chrx	1	1	.	54802	54802	0	0	0	0
RP11-766F14.1	RP11-766F14.1	chrx	1	1	.	30750	30750	0	0	0	0
RP11-766F14.2	RP11-766F14.2	chrx	1	1	.	8034	8034	0	0	0	0
DAPP1	DAPP1	chrx	1	1	.	48758	48758	0	0	0	0
LAMTOR3	LAMTOR3	chrx	1	1	.	11917	11917	10	23	31	2
DNAJB14	DNAJB14	chrx	1	1	.	37381	37381	138	156	86	180
RP11-15B17.1	RP11-15B17.1	chrx	1	1	.	243056	243056	10	35	32	0
DDIT4L	DDIT4L	chrx	1	1	.	1915	1915	0	0	0	0
RP11-588P8.1	RP11-588P8.1	chrx	1	1	.	24902	24902	0	0	0	0
EMCN	EMCN	chrx	1	1	.	479503	479503	4021	3635	3861	3619
PPP3CA	PPP3CA	chrx	1	1	.	319510	319510	430	659	415	722
AP001816.1	AP001816.1	chrx	1	1	.	314	314	0	0	0	0
BANK1	BANK1	chrx	1	1	.	656846	656846	0	0	0	0
RP11-498M5.2	RP11-498M5.2	chrx	1	1	.	59403	59403	0	0	0	0
SLC39A8	SLC39A8	chrx	1	1	.	172716	172716	4	0	49	0
RP11-499E18.1	RP11-499E18.1	chrx	1	1	.	30407	30407	0	0	0	0
